order_id,order_date,order_month,order_quarter,order_year,customer_id,customer_name_initial,customer_age_group,customer_gender,customer_occupation,customer_segment,customer_since_year,city,state,pincode,tier,platform,device_type,traffic_source,category,subcategory,brand,product_id,product_name_code,unit_price_inr,quantity,discount_percent,discount_amount_inr,selling_price_inr,gst_percent,gst_amount_inr,total_amount_inr,payment_method,emi_months,wallet_name,shipping_method,shipping_cost_inr,delivery_days,order_status,return_flag,return_reason,refund_amount_inr,warehouse,seller_id,seller_rating,product_rating,review_count,wishlist_flag
ORD013627,2022-09-08,Sep,Q3,2022,CUST14870,Y.T,18-24,M,Homemaker,VIP,2020,Hyderabad,Uttar Pradesh,449592,Tier 1,Nykaa,Mobile,Referral,Sports,Cycling,Cosco,PROD456718,COS-CYC-963,62825.88,3,0,0.0,188477.64,18,33925.98,222403.62,Cash on Delivery,0,,Standard,166.4,6,Delivered,0,,0,Hyderabad WH,SEL6858,3.9,2.8,1370,0
ORD013628,2022-01-17,Jan,Q1,2022,CUST74955,P.Z,45-54,F,Retired,Inactive,2016,Patna,Gujarat,697390,Tier 3,Myntra,Mobile,Paid Ad,Grocery,Staples,Everest,PROD359861,EVE-STA-905,12888.9,1,15,1933.34,10955.56,5,547.78,11503.34,EMI,3,,Express,165.66,3,Cancelled,0,,0,Chennai WH,SEL9849,3.6,3.9,2041,0
ORD013629,2023-05-13,May,Q2,2023,CUST56209,L.W,45-54,F,Salaried,Regular,2021,Gurugram,Madhya Pradesh,281410,Tier 2,Ajio,Tablet,Direct,Home & Kitchen,Furniture,Philips,PROD146377,PHI-FUR-642,52675.34,5,4,10535.07,252841.63,5,12642.08,265483.71,Credit Card,0,,Standard,76.1,1,Processing,0,,0,Mumbai WH,SEL5946,3.6,4.5,3211,0
ORD013630,2022-02-03,Feb,Q1,2022,CUST97629,U.P,55-64,F,Retired,Regular,2021,Noida,Tamil Nadu,772091,Tier 2,Snapdeal,App-iOS,Influencer,Beauty & Health,Skincare,Nykaa,PROD907364,NYK-SKI-241,69466.21,1,2,1389.32,68076.89,5,3403.84,71480.73,Cash on Delivery,0,,Express,42.35,2,Delivered,0,,0,Kolkata WH,SEL4345,4.6,3.7,1216,1
ORD013631,2022-06-08,Jun,Q2,2022,CUST13393,T.U,65+,M,Retired,Premium,2022,Kolkata,Madhya Pradesh,411004,Tier 1,Amazon India,Desktop,Referral,Grocery,Bakery,Aashirvaad,PROD357140,AAS-BAK-705,29624.04,4,8,9479.69,109016.47,5,5450.82,114467.29,Cash on Delivery,0,,Overnight,173.92,6,Shipped,0,,0,Hyderabad WH,SEL6016,3.2,4.2,1893,0
ORD013632,2023-02-19,Feb,Q1,2023,CUST26350,A.V,25-34,F,Business Owner,New,2022,Visakhapatnam,Delhi,456168,Tier 2,Nykaa,Desktop,Paid Ad,Beauty & Health,Makeup,Patanjali,PROD776530,PAT-MAK-975,32766.68,4,38,49805.35,81261.37,5,4063.07,85324.44,UPI,0,,Standard,0,1,Delivered,0,,0,Hyderabad WH,SEL3331,3.7,3.9,2356,1
ORD013633,2023-04-18,Apr,Q2,2023,CUST56561,L.F,65+,M,Student,Regular,2021,Hyderabad,West Bengal,328796,Tier 1,Flipkart,App-iOS,Referral,Automotive,Tyres,JBM,PROD448279,JBM-TYR-370,19627.9,5,40,39255.8,58883.7,28,16487.44,75371.14,EMI,3,,Overnight,0,2,Delivered,0,,0,Delhi WH,SEL3651,4.4,3.4,481,1
ORD013634,2023-09-19,Sep,Q3,2023,CUST60498,I.R,25-34,M,Student,VIP,2015,Patna,Karnataka,354845,Tier 3,Meesho,Desktop,Referral,Toys & Games,Outdoor,Toysrus,PROD820444,TOY-OUT-559,66488.6,3,23,45877.13,153588.67,18,27645.96,181234.63,Debit Card,0,,Free Shipping,0,1,Shipped,0,,0,Mumbai WH,SEL9606,4.1,3.4,227,1
ORD013635,2022-11-15,Nov,Q4,2022,CUST62530,M.C,18-24,M,Salaried,Regular,2023,Noida,Punjab,586016,Tier 2,Nykaa,App-iOS,Referral,Electronics,Mobile Phones,Realme,PROD479134,REA-MOB-961,26700.03,4,41,43788.05,63012.07,18,11342.17,74354.24,Debit Card,0,,Standard,0,10,Delivered,0,,0,Hyderabad WH,SEL9519,4.4,3.1,3040,1
ORD013636,2023-05-24,May,Q2,2023,CUST30826,D.C,18-24,M,Business Owner,VIP,2017,Noida,Telangana,381070,Tier 2,Myntra,App-Android,Direct,Furniture,Office,Godrej,PROD737954,GOD-OFF-859,17194.47,4,0,0.0,68777.88,12,8253.35,77031.23,Debit Card,0,,Free Shipping,29.42,1,Cancelled,0,,0,Hyderabad WH,SEL7750,4.5,4.5,702,0
ORD013637,2023-08-24,Aug,Q3,2023,CUST42305,L.W,18-24,M,Retired,New,2020,Bhopal,Haryana,590178,Tier 3,Flipkart,Tablet,Organic Search,Automotive,Lights,Bosch,PROD769996,BOS-LIG-273,79222.15,5,8,31688.86,364421.89,5,18221.09,382642.98,Wallet,0,,Standard,141.05,7,Delivered,0,,0,Mumbai WH,SEL9240,3.2,3.9,3489,1
ORD013638,2023-05-30,May,Q2,2023,CUST52373,U.A,45-54,F,Student,New,2017,Indore,Telangana,530955,Tier 2,Amazon India,App-iOS,Email,Electronics,Mobile Phones,OnePlus,PROD397656,ONE-MOB-963,26131.73,4,11,11497.96,93028.96,5,4651.45,97680.41,Credit Card,0,,Express,21.54,10,Processing,0,,0,Hyderabad WH,SEL8437,4.5,4.8,741,0
ORD013639,2023-05-30,May,Q2,2023,CUST45134,F.J,18-24,F,Homemaker,VIP,2017,Noida,Punjab,253539,Tier 2,Meesho,App-Android,Social Media,Sports,Fitness,Cosco,PROD276001,COS-FIT-246,39086.81,5,18,35178.13,160255.92,12,19230.71,179486.63,Net Banking,0,,Overnight,82.77,1,Cancelled,0,,0,Bangalore WH,SEL9532,4.5,5.0,3114,1
ORD013640,2023-02-15,Feb,Q1,2023,CUST85370,R.B,25-34,F,Homemaker,Premium,2017,Ahmedabad,Punjab,368653,Tier 1,Ajio,Desktop,Email,Automotive,Care Products,Bosch,PROD657547,BOS-CAR-623,74890.92,4,37,110838.56,188725.12,28,52843.03,241568.15,EMI,12,,Standard,0,9,Cancelled,0,,0,Kolkata WH,SEL3265,4.5,2.8,3562,1
ORD013641,2022-04-21,Apr,Q2,2022,CUST53328,B.Y,65+,M,Salaried,Premium,2021,Hyderabad,Uttar Pradesh,166866,Tier 1,Flipkart,Mobile,Organic Search,Grocery,Beverages,Everest,PROD102953,EVE-BEV-222,13235.33,1,32,4235.31,9000.02,18,1620.0,10620.02,Cash on Delivery,0,,Express,0,7,Delivered,0,,0,Bangalore WH,SEL2001,4.4,4.6,4253,0
ORD013642,2022-03-20,Mar,Q1,2022,CUST99808,R.Y,25-34,M,Student,New,2023,Gurugram,Gujarat,571207,Tier 2,Meesho,Mobile,Email,Fashion,Bags,Biba,PROD421973,BIB-BAG-387,77327.67,1,50,38663.83,38663.84,28,10825.88,49489.72,UPI,0,,Express,0,4,Delivered,0,,0,Delhi WH,SEL3740,3.4,3.1,47,0
ORD013643,2023-10-08,Oct,Q4,2023,CUST38239,W.Z,25-34,M,Self-Employed,New,2016,Chennai,Delhi,554961,Tier 1,Myntra,App-iOS,Direct,Furniture,Tables,Nilkamal,PROD359081,NIL-TAB-780,83309.63,3,49,122465.16,127463.73,5,6373.19,133836.92,EMI,12,,Free Shipping,0,7,Delivered,0,,0,Mumbai WH,SEL6338,3.7,2.6,497,0
ORD013644,2022-01-04,Jan,Q1,2022,CUST28485,U.S,65+,M,Business Owner,Regular,2018,Bhopal,Kerala,321634,Tier 3,Nykaa,Mobile,Referral,Electronics,Cameras,LG,PROD368905,LG-CAM-924,46168.27,2,21,19390.67,72945.87,5,3647.29,76593.16,Credit Card,0,,Express,0,3,Delivered,0,,0,Hyderabad WH,SEL2024,3.6,2.8,1520,0
ORD013645,2023-11-05,Nov,Q4,2023,CUST51317,K.I,45-54,F,Salaried,Inactive,2022,Bangalore,Rajasthan,478695,Tier 1,Flipkart,Tablet,Direct,Automotive,Covers,Minda,PROD937056,MIN-COV-593,54525.24,3,48,78516.35,85059.37,5,4252.97,89312.34,Credit Card,0,,Free Shipping,0,4,Delivered,0,,0,Mumbai WH,SEL6066,3.4,3.0,266,1
ORD013646,2023-04-21,Apr,Q2,2023,CUST31408,E.Z,45-54,F,Salaried,Premium,2020,Bangalore,Kerala,671376,Tier 1,Nykaa,App-iOS,Direct,Grocery,Beverages,Everest,PROD582781,EVE-BEV-771,80351.1,5,40,160702.2,241053.3,18,43389.59,284442.89,Credit Card,0,,Overnight,0,6,Shipped,0,,0,Hyderabad WH,SEL1460,4.0,3.6,584,1
ORD013647,2023-02-23,Feb,Q1,2023,CUST69126,S.J,55-64,M,Student,New,2021,Chandigarh,Madhya Pradesh,470623,Tier 2,JioMart,Mobile,Direct,Automotive,Tyres,JBM,PROD448974,JBM-TYR-988,80642.71,5,6,24192.81,379020.74,5,18951.04,397971.78,Credit Card,0,,Express,51.48,3,Delivered,0,,0,Mumbai WH,SEL3802,4.5,3.4,4985,0
ORD013648,2022-09-04,Sep,Q3,2022,CUST19515,F.J,25-34,F,Retired,Regular,2023,Hyderabad,Punjab,491918,Tier 1,Nykaa,Desktop,Paid Ad,Electronics,TV,Samsung,PROD754430,SAM-TV-981,41122.79,3,30,37010.51,86357.86,28,24180.2,110538.06,Debit Card,0,,Same Day,0,6,Delivered,0,,0,Hyderabad WH,SEL5532,3.6,4.7,155,1
ORD013649,2022-01-23,Jan,Q1,2022,CUST97613,Z.R,55-64,M,Homemaker,New,2016,Noida,Delhi,617153,Tier 2,Snapdeal,App-Android,Referral,Beauty & Health,Supplements,Himalaya,PROD338960,HIM-SUP-458,61994.81,3,33,61374.86,124609.57,5,6230.48,130840.05,UPI,0,,Express,0,4,Delivered,0,,0,Hyderabad WH,SEL3329,4.3,3.8,32,0
ORD013650,2023-12-31,Dec,Q4,2023,CUST27146,H.P,55-64,M,Salaried,VIP,2019,Nagpur,Gujarat,411772,Tier 2,Ajio,Desktop,Organic Search,Grocery,Snacks,MDH,PROD258754,MDH-SNA-352,20445.3,1,38,7769.21,12676.09,18,2281.7,14957.79,Net Banking,0,,Express,0,7,Delivered,0,,0,Hyderabad WH,SEL8223,3.9,2.6,3359,1
ORD013651,2023-05-11,May,Q2,2023,CUST98074,L.F,35-44,M,Retired,VIP,2017,Bhopal,Telangana,114842,Tier 3,Amazon India,Tablet,Organic Search,Toys & Games,Dolls,Funskool,PROD115609,FUN-DOL-646,59213.59,4,8,18948.35,217906.01,18,39223.08,257129.09,UPI,0,,Free Shipping,4.75,4,Returned,1,,237794.78,Chennai WH,SEL5933,4.4,3.8,4900,1
ORD013652,2022-11-07,Nov,Q4,2022,CUST76847,L.K,45-54,F,Self-Employed,New,2018,Ahmedabad,Tamil Nadu,456226,Tier 1,Nykaa,Mobile,Influencer,Beauty & Health,Skincare,Mamaearth,PROD740381,MAM-SKI-116,28079.1,4,23,25832.77,86483.63,18,15567.05,102050.68,Net Banking,0,,Free Shipping,0,1,Processing,0,,0,Kolkata WH,SEL4600,4.9,3.2,4967,1
ORD013653,2023-01-17,Jan,Q1,2023,CUST18766,L.H,25-34,M,Self-Employed,Premium,2022,Chennai,Tamil Nadu,196560,Tier 1,Snapdeal,Tablet,Direct,Beauty & Health,Ayurvedic,Patanjali,PROD453996,PAT-AYU-966,25251.08,5,2,2525.11,123730.29,18,22271.45,146001.74,Net Banking,0,,Overnight,90.83,10,Processing,0,,0,Hyderabad WH,SEL2488,4.0,4.3,3194,1
ORD013654,2022-10-16,Oct,Q4,2022,CUST80280,T.I,25-34,M,Salaried,VIP,2023,Bangalore,Telangana,117341,Tier 1,Nykaa,App-Android,Social Media,Fashion,Bags,Nike,PROD334942,NIK-BAG-199,64552.22,3,0,0.0,193656.66,12,23238.8,216895.46,Cash on Delivery,0,,Same Day,2.86,9,Shipped,0,,0,Mumbai WH,SEL2065,3.1,2.9,2799,0
ORD013655,2023-05-14,May,Q2,2023,CUST61964,D.V,65+,F,Business Owner,Regular,2015,Patna,Punjab,443231,Tier 3,Amazon India,App-Android,Influencer,Fashion,Bags,Nike,PROD349114,NIK-BAG-552,12822.59,5,23,14745.98,49366.97,12,5924.04,55291.01,EMI,0,,Overnight,0,3,Delivered,0,,0,Kolkata WH,SEL3471,4.7,3.4,1255,1
ORD013656,2023-09-15,Sep,Q3,2023,CUST57996,E.X,35-44,F,Retired,VIP,2020,Hyderabad,Rajasthan,714159,Tier 1,Flipkart,App-Android,Social Media,Fashion,Bags,H&M,PROD545254,H&M-BAG-174,5030.32,2,34,3420.62,6640.02,12,796.8,7436.82,EMI,0,,Standard,0,8,Shipped,0,,0,Bangalore WH,SEL2314,4.0,3.7,853,0
ORD013657,2023-11-02,Nov,Q4,2023,CUST12435,S.P,45-54,M,Homemaker,Premium,2020,Surat,Tamil Nadu,635619,Tier 2,Myntra,Tablet,Social Media,Beauty & Health,Personal Care,Lakme,PROD866441,LAK-PER-412,24599.95,1,45,11069.98,13529.97,5,676.5,14206.47,Wallet,0,Google Pay,Express,0,3,Shipped,0,,0,Hyderabad WH,SEL9967,4.9,2.9,472,0
ORD013658,2022-07-02,Jul,Q3,2022,CUST61963,N.R,45-54,F,Self-Employed,VIP,2023,Kochi,Bihar,130734,Tier 2,Flipkart,App-iOS,Social Media,Grocery,Snacks,Amul,PROD965524,AMU-SNA-936,40969.22,5,17,34823.84,170022.26,5,8501.11,178523.37,Wallet,0,,Standard,81.38,6,Shipped,0,,0,Chennai WH,SEL9779,4.2,3.3,471,1
ORD013659,2023-07-29,Jul,Q3,2023,CUST19789,R.P,35-44,M,Business Owner,VIP,2020,Chennai,Andhra Pradesh,204767,Tier 1,JioMart,Mobile,Influencer,Home & Kitchen,Cleaning,Bosch,PROD551867,BOS-CLE-787,9073.16,2,44,7984.38,10161.94,28,2845.34,13007.28,Wallet,0,Paytm,Same Day,0,7,Returned,1,Better Price,11261.92,Mumbai WH,SEL3897,4.1,3.3,2025,0
ORD013660,2023-09-03,Sep,Q3,2023,CUST43989,T.T,55-64,M,Homemaker,New,2021,Pune,Madhya Pradesh,395951,Tier 1,Myntra,Tablet,Referral,Home & Kitchen,Storage,Milton,PROD466755,MIL-STO-342,65906.95,2,2,2636.28,129177.62,12,15501.31,144678.93,Cash on Delivery,0,,Express,28.05,6,Cancelled,0,,0,Kolkata WH,SEL8935,4.2,3.1,3112,1
ORD013661,2022-04-14,Apr,Q2,2022,CUST78816,A.L,55-64,F,Self-Employed,New,2017,Mumbai,Telangana,772035,Tier 1,Myntra,Desktop,Direct,Furniture,Tables,Urban Ladder,PROD719972,URB-TAB-153,67385.99,2,29,39083.87,95688.11,5,4784.41,100472.52,UPI,0,,Same Day,0,10,Delivered,0,,0,Kolkata WH,SEL6075,3.5,3.6,621,0
ORD013662,2023-09-16,Sep,Q3,2023,CUST87125,R.Q,65+,M,Student,Premium,2019,Kochi,Andhra Pradesh,538681,Tier 2,Myntra,App-iOS,Direct,Electronics,Speakers,OnePlus,PROD733945,ONE-SPE-762,30809.68,5,7,10783.39,143265.01,5,7163.25,150428.26,Credit Card,0,,Same Day,15.19,2,Cancelled,0,,0,Kolkata WH,SEL2065,3.9,3.2,2469,1
ORD013663,2022-03-02,Mar,Q1,2022,CUST67133,S.V,45-54,M,Business Owner,Inactive,2018,Delhi,Andhra Pradesh,344230,Tier 1,Meesho,Mobile,Organic Search,Fashion,Footwear,Myntra,PROD738049,MYN-FOO-187,2304.37,2,30,1382.62,3226.12,12,387.13,3613.25,Wallet,0,Paytm,Overnight,0,8,Shipped,0,,0,Delhi WH,SEL6044,3.2,4.0,1238,0
ORD013664,2023-12-14,Dec,Q4,2023,CUST97360,O.R,35-44,M,Homemaker,Inactive,2021,Patna,Haryana,280630,Tier 3,Snapdeal,Desktop,Influencer,Beauty & Health,Fragrances,Nykaa,PROD453168,NYK-FRA-824,76201.83,1,27,20574.49,55627.34,18,10012.92,65640.26,Net Banking,0,,Free Shipping,0,8,Processing,0,,0,Delhi WH,SEL9969,4.3,4.6,835,1
ORD013665,2023-12-29,Dec,Q4,2023,CUST90671,G.L,25-34,M,Homemaker,Regular,2021,Lucknow,Delhi,767043,Tier 2,Meesho,Desktop,Influencer,Home & Kitchen,Cleaning,Hawkins,PROD278836,HAW-CLE-252,73088.44,2,8,11694.15,134482.73,18,24206.89,158689.62,UPI,0,,Overnight,122.96,3,Delivered,0,,0,Hyderabad WH,SEL1745,3.2,4.0,2536,0
ORD013666,2023-08-02,Aug,Q3,2023,CUST92823,T.O,45-54,F,Business Owner,Inactive,2019,Bangalore,Delhi,554292,Tier 1,JioMart,Mobile,Referral,Automotive,Covers,MRF,PROD457243,MRF-COV-471,15566.81,1,49,7627.74,7939.07,28,2222.94,10162.01,Buy Now Pay Later,0,,Free Shipping,0,9,Delivered,0,,0,Bangalore WH,SEL9565,4.5,2.6,4856,0
ORD013667,2022-12-14,Dec,Q4,2022,CUST53842,S.D,35-44,F,Salaried,Regular,2018,Kochi,Gujarat,476063,Tier 2,JioMart,App-iOS,Social Media,Automotive,Tyres,Minda,PROD183881,MIN-TYR-829,38854.86,5,19,36912.12,157362.18,12,18883.46,176245.64,Wallet,0,Google Pay,Standard,137.35,9,Delivered,0,,0,Chennai WH,SEL3671,3.8,3.0,1219,0
ORD013668,2022-11-18,Nov,Q4,2022,CUST52493,F.Q,35-44,F,Homemaker,New,2023,Gurugram,Andhra Pradesh,285823,Tier 2,Flipkart,App-iOS,Social Media,Home & Kitchen,Decor,Pigeon,PROD254032,PIG-DEC-313,27682.92,2,7,3875.61,51490.23,18,9268.24,60758.47,Debit Card,0,,Free Shipping,118.13,9,Returned,1,,60725.21,Hyderabad WH,SEL3592,4.3,3.8,2300,1
ORD013669,2022-06-29,Jun,Q2,2022,CUST10444,T.N,55-64,M,Retired,New,2018,Bangalore,Gujarat,243140,Tier 1,Nykaa,Tablet,Paid Ad,Home & Kitchen,Decor,Pigeon,PROD252969,PIG-DEC-101,60179.94,2,1,1203.6,119156.28,12,14298.75,133455.03,Wallet,0,Google Pay,Standard,57.57,6,Refunded,1,,121533.34,Kolkata WH,SEL7510,4.5,3.1,203,1
ORD013670,2023-11-19,Nov,Q4,2023,CUST97628,W.O,35-44,F,Retired,Premium,2015,Patna,Kerala,144013,Tier 3,Nykaa,App-iOS,Organic Search,Home & Kitchen,Furniture,Bosch,PROD586636,BOS-FUR-404,72143.88,2,19,27414.67,116873.09,28,32724.47,149597.56,Buy Now Pay Later,0,,Overnight,160.05,9,Delivered,0,,0,Delhi WH,SEL7108,4.8,3.2,20,0
ORD013671,2022-12-14,Dec,Q4,2022,CUST29739,C.G,25-34,F,Self-Employed,VIP,2017,Delhi,Telangana,528120,Tier 1,Nykaa,Tablet,Email,Automotive,Tools,Steelbird,PROD475738,STE-TOO-623,44653.24,1,22,9823.71,34829.53,28,9752.27,44581.8,Credit Card,0,,Express,0,7,Delivered,0,,0,Hyderabad WH,SEL1370,3.7,2.6,3015,1
ORD013672,2022-03-29,Mar,Q1,2022,CUST36999,Y.E,25-34,M,Student,VIP,2018,Lucknow,Rajasthan,616882,Tier 2,JioMart,Mobile,Referral,Furniture,Chairs,Wipro,PROD413801,WIP-CHA-350,59136.59,2,35,41395.61,76877.57,12,9225.31,86102.88,UPI,0,,Express,0,8,Delivered,0,,0,Bangalore WH,SEL5127,4.3,4.4,4028,1
ORD013673,2023-10-18,Oct,Q4,2023,CUST88955,M.B,45-54,M,Self-Employed,New,2022,Mumbai,Kerala,424537,Tier 1,Ajio,Tablet,Influencer,Fashion,Ethnic Wear,Fabindia,PROD844903,FAB-ETH-881,34485.94,5,38,65523.29,106906.41,18,19243.15,126149.56,Net Banking,0,,Free Shipping,0,4,Processing,0,,0,Chennai WH,SEL7323,3.9,4.1,4574,1
ORD013674,2023-03-13,Mar,Q1,2023,CUST30012,N.E,18-24,F,Salaried,VIP,2019,Hyderabad,Punjab,601108,Tier 1,Snapdeal,App-Android,Influencer,Furniture,Kids Furniture,Nilkamal,PROD180936,NIL-KID-937,12230.02,3,29,10640.12,26049.94,18,4688.99,30738.93,Credit Card,0,,Free Shipping,0,8,Returned,1,Wrong Item,27390.07,Bangalore WH,SEL9927,3.2,3.8,476,0
ORD013675,2022-01-29,Jan,Q1,2022,CUST36815,G.G,25-34,F,Student,New,2022,Patna,Rajasthan,578775,Tier 3,Myntra,Mobile,Direct,Sports,Cricket,Decathlon,PROD859616,DEC-CRI-626,29491.63,4,7,8257.66,109708.86,28,30718.48,140427.34,Cash on Delivery,0,,Overnight,141.97,5,Shipped,0,,0,Delhi WH,SEL9830,3.0,4.7,1676,1
ORD013676,2023-07-27,Jul,Q3,2023,CUST59869,D.W,25-34,M,Self-Employed,Regular,2023,Bangalore,Maharashtra,561707,Tier 1,Amazon India,Tablet,Email,Automotive,Tyres,Steelbird,PROD278298,STE-TYR-471,5739.19,5,8,2295.68,26400.27,5,1320.01,27720.28,Debit Card,0,,Express,8.84,3,Refunded,1,,22804.52,Mumbai WH,SEL9448,4.0,4.3,1733,0
ORD013677,2022-05-20,May,Q2,2022,CUST33143,V.Y,35-44,M,Self-Employed,VIP,2022,Nagpur,Telangana,429374,Tier 2,Myntra,Desktop,Social Media,Grocery,Spices,Haldirams,PROD876587,HAL-SPI-366,26719.31,5,3,4007.9,129588.65,5,6479.43,136068.08,Wallet,0,Amazon Pay,Standard,184.89,8,Returned,1,,109399.26,Kolkata WH,SEL8947,4.4,3.7,1468,0
ORD013678,2023-02-10,Feb,Q1,2023,CUST81425,W.S,65+,M,Salaried,New,2022,Lucknow,Telangana,227593,Tier 2,Nykaa,Desktop,Referral,Fashion,Bags,Biba,PROD924378,BIB-BAG-801,48253.96,3,14,20266.66,124495.22,18,22409.14,146904.36,Buy Now Pay Later,0,,Standard,166.49,6,Shipped,0,,0,Mumbai WH,SEL6893,3.1,4.2,1187,1
ORD013679,2022-11-19,Nov,Q4,2022,CUST68190,X.U,55-64,F,Salaried,VIP,2018,Visakhapatnam,Madhya Pradesh,232248,Tier 2,Myntra,Desktop,Paid Ad,Sports,Cycling,Adidas,PROD797734,ADI-CYC-662,10275.45,1,45,4623.95,5651.5,5,282.57,5934.07,Cash on Delivery,0,,Express,0,2,Cancelled,0,,0,Kolkata WH,SEL9000,4.8,4.2,1892,1
ORD013680,2023-05-25,May,Q2,2023,CUST48046,E.W,35-44,M,Retired,Regular,2019,Delhi,West Bengal,608185,Tier 1,Amazon India,Desktop,Influencer,Electronics,Cameras,Xiaomi,PROD837016,XIA-CAM-359,26015.11,1,32,8324.84,17690.27,12,2122.83,19813.1,Credit Card,0,,Standard,0,4,Delivered,0,,0,Delhi WH,SEL7196,4.6,3.3,298,1
ORD013681,2023-03-05,Mar,Q1,2023,CUST25040,V.V,18-24,F,Business Owner,Inactive,2016,Pune,West Bengal,669106,Tier 1,JioMart,Desktop,Organic Search,Electronics,Cameras,LG,PROD278192,LG-CAM-881,26728.35,2,7,3741.97,49714.73,28,13920.12,63634.85,Buy Now Pay Later,0,,Same Day,25.2,8,Returned,1,Changed Mind,55330.5,Chennai WH,SEL9832,3.8,4.2,2162,1
ORD013682,2023-05-24,May,Q2,2023,CUST47761,G.K,18-24,M,Salaried,New,2023,Delhi,Punjab,599441,Tier 1,Flipkart,Tablet,Organic Search,Fashion,Jewellery,H&M,PROD244214,H&M-JEW-551,9849.31,4,39,15364.92,24032.32,5,1201.62,25233.94,Buy Now Pay Later,0,,Express,0,2,Shipped,0,,0,Mumbai WH,SEL5953,4.1,3.7,3686,1
ORD013683,2022-09-25,Sep,Q3,2022,CUST50972,X.B,55-64,F,Student,VIP,2015,Kolkata,Madhya Pradesh,262901,Tier 1,Meesho,App-iOS,Direct,Books,Self-Help,Penguin,PROD599070,PEN-SEL-303,25016.82,5,9,11257.57,113826.53,12,13659.18,127485.71,Cash on Delivery,0,,Same Day,122.27,4,Processing,0,,0,Mumbai WH,SEL2323,3.8,4.7,1389,0
ORD013684,2023-04-07,Apr,Q2,2023,CUST80989,H.Y,18-24,F,Retired,New,2021,Chandigarh,Uttar Pradesh,267896,Tier 2,Snapdeal,Mobile,Influencer,Sports,Yoga,Yonex,PROD882173,YON-YOG-104,75899.72,5,20,75899.72,303598.88,5,15179.94,318778.82,Wallet,0,Mobikwik,Overnight,0,2,Refunded,1,Wrong Item,270807.08,Bangalore WH,SEL5266,4.9,3.6,4864,0
ORD013685,2022-08-17,Aug,Q3,2022,CUST21689,Z.Q,55-64,F,Homemaker,Inactive,2022,Bangalore,Uttar Pradesh,668526,Tier 1,Snapdeal,App-iOS,Direct,Fashion,Sportswear,Fabindia,PROD554313,FAB-SPO-973,27975.24,3,9,7553.31,76372.41,18,13747.03,90119.44,Debit Card,0,,Standard,192.52,8,Delivered,0,,0,Kolkata WH,SEL8666,4.6,2.7,4985,1
ORD013686,2023-09-04,Sep,Q3,2023,CUST49333,X.G,18-24,F,Retired,Premium,2017,Indore,Gujarat,394001,Tier 2,Ajio,Mobile,Influencer,Sports,Badminton,Decathlon,PROD112305,DEC-BAD-642,52322.19,1,35,18312.77,34009.42,12,4081.13,38090.55,Credit Card,0,,Standard,0,8,Delivered,0,,0,Kolkata WH,SEL9677,4.2,3.3,4501,1
ORD013687,2023-05-18,May,Q2,2023,CUST33791,C.O,65+,F,Retired,Inactive,2023,Visakhapatnam,West Bengal,564591,Tier 2,Flipkart,Desktop,Email,Automotive,Tools,JBM,PROD467247,JBM-TOO-665,6092.08,4,33,8041.55,16326.77,28,4571.5,20898.27,Buy Now Pay Later,0,,Standard,0,1,Delivered,0,,0,Kolkata WH,SEL1170,3.7,4.0,4805,0
ORD013688,2022-03-25,Mar,Q1,2022,CUST53152,J.H,35-44,F,Self-Employed,Regular,2021,Visakhapatnam,Bihar,442317,Tier 2,JioMart,App-iOS,Referral,Furniture,Chairs,Durian,PROD497459,DUR-CHA-801,20128.75,4,39,31400.85,49114.15,5,2455.71,51569.86,Net Banking,0,,Free Shipping,0,10,Delivered,0,,0,Chennai WH,SEL1071,4.8,3.1,1747,0
ORD013689,2022-10-07,Oct,Q4,2022,CUST88182,G.I,18-24,F,Retired,Premium,2018,Kolkata,Karnataka,232250,Tier 1,Ajio,App-iOS,Influencer,Grocery,Staples,Britannia,PROD270686,BRI-STA-849,48193.54,2,39,37590.96,58796.12,28,16462.91,75259.03,Wallet,0,,Same Day,0,3,Shipped,0,,0,Delhi WH,SEL3977,3.3,2.6,4620,0
ORD013690,2023-01-02,Jan,Q1,2023,CUST52257,Q.C,25-34,F,Business Owner,Inactive,2021,Noida,Andhra Pradesh,232648,Tier 2,Ajio,App-iOS,Email,Furniture,Tables,HomeTown,PROD480239,HOM-TAB-799,26753.49,2,34,18192.37,35314.61,5,1765.73,37080.34,Debit Card,0,,Express,0,10,Shipped,0,,0,Mumbai WH,SEL2671,3.9,3.8,3875,1
ORD013691,2022-01-26,Jan,Q1,2022,CUST54257,O.G,35-44,F,Business Owner,Premium,2023,Nagpur,Punjab,168714,Tier 2,JioMart,Mobile,Direct,Furniture,Office,Wipro,PROD323818,WIP-OFF-626,89235.83,2,3,5354.15,173117.51,18,31161.15,204278.66,Net Banking,0,,Standard,182.33,5,Delivered,0,,0,Hyderabad WH,SEL5565,4.2,4.6,1106,0
ORD013692,2022-11-29,Nov,Q4,2022,CUST74662,Z.I,55-64,F,Business Owner,Premium,2022,Visakhapatnam,Punjab,145569,Tier 2,Nykaa,Mobile,Social Media,Furniture,Tables,Durian,PROD713564,DUR-TAB-685,79758.67,2,40,63806.94,95710.4,5,4785.52,100495.92,Buy Now Pay Later,0,,Overnight,0,1,Processing,0,,0,Mumbai WH,SEL7842,3.2,3.2,3365,0
